batch_id,job_id,time_subm,status,runtime,competition_sd,carrying_cap_sd,dd_model,comrad_version
b92134,20007961,2021-05-11T13:44:11Z,COMPLETED,00:16:16,0.4,3,pl,[1] ‘1.18.0’
b92134,20007962,2021-05-11T13:44:23Z,COMPLETED,00:20:57,0.4,3,pp,[1] ‘1.18.0’
b92134,20007965,2021-05-11T13:44:28Z,COMPLETED,00:13:03,0.5,3,lx,[1] ‘1.18.0’
b92134,20007963,2021-05-11T13:44:29Z,COMPLETED,00:08:24,0.5,3,lc,[1] ‘1.18.0’
b92134,20007966,2021-05-11T13:44:29Z,COMPLETED,00:13:52,0.5,3,xc,[1] ‘1.18.0’
b92134,20007964,2021-05-11T13:44:30Z,COMPLETED,00:10:16,0.5,3,ll,[1] ‘1.18.0’
b92134,20007967,2021-05-11T13:44:34Z,COMPLETED,00:13:08,0.5,3,xl,[1] ‘1.18.0’
b92134,20007968,2021-05-11T13:44:35Z,COMPLETED,00:15:05,0.5,3,xx,[1] ‘1.18.0’
b92134,20007969,2021-05-11T13:44:37Z,COMPLETED,00:25:54,0.5,3,pc,[1] ‘1.18.0’
b92134,20007970,2021-05-11T13:44:37Z,COMPLETED,00:14:08,0.5,3,lp,[1] ‘1.18.0’
b92134,20007971,2021-05-11T13:44:38Z,COMPLETED,00:12:59,0.5,3,pl,[1] ‘1.18.0’
b92134,20007973,2021-05-11T13:44:39Z,COMPLETED,00:06:37,0.6,3,lc,[1] ‘1.18.0’
b92134,20007972,2021-05-11T13:44:40Z,COMPLETED,00:16:14,0.5,3,pp,[1] ‘1.18.0’
b92134,20007975,2021-05-11T13:44:48Z,COMPLETED,00:10:08,0.6,3,lx,[1] ‘1.18.0’
b92134,20007974,2021-05-11T13:44:49Z,COMPLETED,00:09:45,0.6,3,ll,[1] ‘1.18.0’
b92134,20007976,2021-05-11T13:44:50Z,COMPLETED,00:11:08,0.6,3,xc,[1] ‘1.18.0’
b92134,20007977,2021-05-11T13:44:55Z,COMPLETED,00:11:03,0.6,3,xl,[1] ‘1.18.0’
b92134,20007978,2021-05-11T13:45:03Z,COMPLETED,00:11:53,0.6,3,xx,[1] ‘1.18.0’
b92134,20007979,2021-05-11T13:45:04Z,COMPLETED,00:09:36,0.6,3,pc,[1] ‘1.18.0’
b92134,20007980,2021-05-11T13:45:04Z,COMPLETED,00:10:39,0.6,3,lp,[1] ‘1.18.0’
b92134,20007981,2021-05-11T13:45:06Z,COMPLETED,00:11:25,0.6,3,pl,[1] ‘1.18.0’
b92134,20007982,2021-05-11T13:45:26Z,COMPLETED,00:12:13,0.6,3,pp,[1] ‘1.18.0’
b92134,20007983,2021-05-11T13:45:32Z,COMPLETED,00:08:24,0.7,3,lc,[1] ‘1.18.0’
b92134,20007984,2021-05-11T13:45:33Z,COMPLETED,00:08:33,0.7,3,ll,[1] ‘1.18.0’
b92134,20007985,2021-05-11T13:45:38Z,COMPLETED,00:08:51,0.7,3,lx,[1] ‘1.18.0’
b92134,20007986,2021-05-11T13:45:38Z,COMPLETED,00:10:47,0.7,3,xc,[1] ‘1.18.0’
b92134,20007991,2021-05-11T13:45:49Z,COMPLETED,00:10:02,0.7,3,pl,[1] ‘1.18.0’
b92134,20007989,2021-05-11T13:45:49Z,COMPLETED,00:08:10,0.7,3,pc,[1] ‘1.18.0’
b92134,20007988,2021-05-11T13:45:49Z,COMPLETED,00:10:24,0.7,3,xx,[1] ‘1.18.0’
b92134,20007990,2021-05-11T13:45:49Z,COMPLETED,00:09:14,0.7,3,lp,[1] ‘1.18.0’
b92134,20007987,2021-05-11T13:45:49Z,COMPLETED,00:12:18,0.7,3,xl,[1] ‘1.18.0’
b92134,20007992,2021-05-11T13:45:50Z,COMPLETED,00:10:51,0.7,3,pp,[1] ‘1.18.0’
b92134,20007993,2021-05-11T13:45:51Z,COMPLETED,00:08:41,0.8,3,lc,[1] ‘1.18.0’
b92134,20007994,2021-05-11T13:45:59Z,COMPLETED,00:10:10,0.8,3,ll,[1] ‘1.18.0’
b92134,20007995,2021-05-11T13:46:01Z,COMPLETED,00:07:42,0.8,3,lx,[1] ‘1.18.0’
b92134,20007996,2021-05-11T13:46:04Z,COMPLETED,00:09:41,0.8,3,xc,[1] ‘1.18.0’
b92134,20007999,2021-05-11T13:46:15Z,COMPLETED,00:06:55,0.8,3,pc,[1] ‘1.18.0’
b92134,20007997,2021-05-11T13:46:15Z,COMPLETED,00:09:07,0.8,3,xl,[1] ‘1.18.0’
b92134,20007998,2021-05-11T13:46:17Z,COMPLETED,00:09:13,0.8,3,xx,[1] ‘1.18.0’
b92134,20008000,2021-05-11T13:46:33Z,COMPLETED,00:08:03,0.8,3,lp,[1] ‘1.18.0’
b92134,20008001,2021-05-11T13:46:41Z,COMPLETED,00:09:19,0.8,3,pl,[1] ‘1.18.0’
b92134,20008002,2021-05-11T13:46:53Z,COMPLETED,00:09:08,0.8,3,pp,[1] ‘1.18.0’
b92134,20008003,2021-05-11T13:47:02Z,COMPLETED,00:07:46,0.9,3,lc,[1] ‘1.18.0’
b92134,20008004,2021-05-11T13:47:05Z,COMPLETED,00:09:33,0.9,3,ll,[1] ‘1.18.0’
b92134,20008005,2021-05-11T13:47:15Z,COMPLETED,00:09:15,0.9,3,lx,[1] ‘1.18.0’
b92134,20008006,2021-05-11T13:47:27Z,COMPLETED,00:08:11,0.9,3,xc,[1] ‘1.18.0’
b92134,20008010,2021-05-11T13:47:27Z,COMPLETED,00:08:58,0.9,3,lp,[1] ‘1.18.0’
b92134,20008008,2021-05-11T13:47:27Z,COMPLETED,00:11:09,0.9,3,xx,[1] ‘1.18.0’
b92134,20008007,2021-05-11T13:47:27Z,COMPLETED,00:11:47,0.9,3,xl,[1] ‘1.18.0’
b92134,20008009,2021-05-11T13:47:27Z,COMPLETED,00:08:53,0.9,3,pc,[1] ‘1.18.0’
b92134,20008011,2021-05-11T13:47:34Z,COMPLETED,00:12:00,0.9,3,pl,[1] ‘1.18.0’
b92134,20008012,2021-05-11T13:47:45Z,COMPLETED,00:10:12,0.9,3,pp,[1] ‘1.18.0’
b92134,20008013,2021-05-11T13:47:54Z,COMPLETED,00:05:12,1,3,lc,[1] ‘1.18.0’
b92134,20008014,2021-05-11T13:49:01Z,COMPLETED,00:09:19,1,3,ll,[1] ‘1.18.0’
b92134,20008015,2021-05-11T13:49:21Z,COMPLETED,00:08:48,1,3,lx,[1] ‘1.18.0’
b92134,20008016,2021-05-11T13:49:23Z,COMPLETED,00:06:50,1,3,xc,[1] ‘1.18.0’
b92134,20008017,2021-05-11T13:49:35Z,COMPLETED,00:11:17,1,3,xl,[1] ‘1.18.0’
b92134,20008018,2021-05-11T13:49:40Z,COMPLETED,00:10:29,1,3,xx,[1] ‘1.18.0’
b92134,20008019,2021-05-11T13:49:58Z,COMPLETED,00:08:13,1,3,pc,[1] ‘1.18.0’
b92134,20008020,2021-05-11T13:51:19Z,COMPLETED,00:07:51,1,3,lp,[1] ‘1.18.0’
b92134,20008023,2021-05-11T13:51:43Z,COMPLETED,00:25:34,0.1,4,lc,[1] ‘1.18.0’
b92134,20008021,2021-05-11T13:51:43Z,COMPLETED,00:11:20,1,3,pl,[1] ‘1.18.0’
b92134,20008022,2021-05-11T13:51:43Z,COMPLETED,00:09:11,1,3,pp,[1] ‘1.18.0’
b92134,20008030,2021-05-11T13:51:46Z,COMPLETED,01:34:44,0.1,4,lp,[1] ‘1.18.0’
b92134,20008032,2021-05-11T13:51:46Z,COMPLETED,02:52:22,0.1,4,pp,[1] ‘1.18.0’
b92134,20008031,2021-05-11T13:51:46Z,COMPLETED,02:44:31,0.1,4,pl,[1] ‘1.18.0’
b92134,20008029,2021-05-11T13:51:46Z,COMPLETED,01:22:28,0.1,4,pc,[1] ‘1.18.0’
b92134,20008025,2021-05-11T13:51:46Z,COMPLETED,01:49:14,0.1,4,lx,[1] ‘1.18.0’
b92134,20008027,2021-05-11T13:51:46Z,COMPLETED,01:54:12,0.1,4,xl,[1] ‘1.18.0’
b92134,20008028,2021-05-11T13:51:46Z,COMPLETED,02:47:00,0.1,4,xx,[1] ‘1.18.0’
b92134,20008026,2021-05-11T13:51:46Z,COMPLETED,00:56:57,0.1,4,xc,[1] ‘1.18.0’
b92134,20008024,2021-05-11T13:51:46Z,COMPLETED,01:06:23,0.1,4,ll,[1] ‘1.18.0’
b92134,20008033,2021-05-11T13:51:49Z,COMPLETED,00:11:47,0.2,4,lc,[1] ‘1.18.0’
b92134,20008034,2021-05-11T13:52:12Z,COMPLETED,00:26:30,0.2,4,ll,[1] ‘1.18.0’
b92134,20008035,2021-05-11T13:52:24Z,COMPLETED,00:39:27,0.2,4,lx,[1] ‘1.18.0’
b92134,20008036,2021-05-11T13:52:30Z,COMPLETED,00:31:19,0.2,4,xc,[1] ‘1.18.0’
b92134,20008037,2021-05-11T13:52:41Z,COMPLETED,00:41:18,0.2,4,xl,[1] ‘1.18.0’
b92134,20008038,2021-05-11T13:52:41Z,COMPLETED,00:55:20,0.2,4,xx,[1] ‘1.18.0’
b92134,20008039,2021-05-11T13:52:50Z,COMPLETED,00:38:59,0.2,4,pc,[1] ‘1.18.0’
b92134,20008040,2021-05-11T13:52:52Z,COMPLETED,00:38:55,0.2,4,lp,[1] ‘1.18.0’
b92134,20008041,2021-05-11T13:53:06Z,COMPLETED,01:03:19,0.2,4,pl,[1] ‘1.18.0’
b92134,20008042,2021-05-11T13:53:12Z,COMPLETED,01:02:02,0.2,4,pp,[1] ‘1.18.0’
b92134,20008043,2021-05-11T13:53:25Z,COMPLETED,00:10:41,0.3,4,lc,[1] ‘1.18.0’
b92134,20008044,2021-05-11T13:53:43Z,COMPLETED,00:18:55,0.3,4,ll,[1] ‘1.18.0’
b92134,20008045,2021-05-11T13:53:57Z,COMPLETED,00:28:03,0.3,4,lx,[1] ‘1.18.0’
b92134,20008046,2021-05-11T13:54:00Z,COMPLETED,00:27:05,0.3,4,xc,[1] ‘1.18.0’
b92134,20008047,2021-05-11T13:54:06Z,COMPLETED,00:26:39,0.3,4,xl,[1] ‘1.18.0’
b92134,20008048,2021-05-11T13:54:10Z,COMPLETED,00:37:35,0.3,4,xx,[1] ‘1.18.0’
b92134,20008049,2021-05-11T13:54:28Z,COMPLETED,00:34:08,0.3,4,pc,[1] ‘1.18.0’
b92134,20008050,2021-05-11T13:54:34Z,COMPLETED,00:27:28,0.3,4,lp,[1] ‘1.18.0’
b92134,20008051,2021-05-11T13:54:36Z,COMPLETED,00:36:43,0.3,4,pl,[1] ‘1.18.0’
b92134,20008052,2021-05-11T13:54:37Z,COMPLETED,00:37:53,0.3,4,pp,[1] ‘1.18.0’
b92134,20008053,2021-05-11T13:54:42Z,COMPLETED,00:08:11,0.4,4,lc,[1] ‘1.18.0’
b92134,20008054,2021-05-11T13:54:43Z,COMPLETED,00:13:44,0.4,4,ll,[1] ‘1.18.0’
b92134,20008055,2021-05-11T13:54:44Z,COMPLETED,00:19:01,0.4,4,lx,[1] ‘1.18.0’
b92134,20008056,2021-05-11T13:54:45Z,COMPLETED,00:14:59,0.4,4,xc,[1] ‘1.18.0’
b92134,20008057,2021-05-11T13:54:49Z,COMPLETED,00:18:24,0.4,4,xl,[1] ‘1.18.0’
b92134,20008058,2021-05-11T13:54:59Z,COMPLETED,00:24:12,0.4,4,xx,[1] ‘1.18.0’
b92134,20008059,2021-05-11T13:55:04Z,COMPLETED,00:34:33,0.4,4,pc,[1] ‘1.18.0’
b92134,20008061,2021-05-11T13:55:11Z,COMPLETED,00:20:16,0.4,4,pl,[1] ‘1.18.0’
b92134,20008060,2021-05-11T13:55:11Z,COMPLETED,00:18:20,0.4,4,lp,[1] ‘1.18.0’
b92134,20008086,2021-05-11T13:55:21Z,COMPLETED,00:09:39,0.7,4,xc,[1] ‘1.18.0’
b92134,20008087,2021-05-11T13:55:23Z,COMPLETED,00:13:43,0.7,4,xl,[1] ‘1.18.0’
b92134,20008066,2021-05-11T13:55:27Z,COMPLETED,00:15:44,0.5,4,xc,[1] ‘1.18.0’
b92134,20008068,2021-05-11T13:55:27Z,COMPLETED,00:20:57,0.5,4,xx,[1] ‘1.18.0’
b92134,20008069,2021-05-11T13:55:27Z,COMPLETED,00:20:38,0.5,4,pc,[1] ‘1.18.0’
b92134,20008064,2021-05-11T13:55:27Z,COMPLETED,00:13:09,0.5,4,ll,[1] ‘1.18.0’
b92134,20008063,2021-05-11T13:55:28Z,COMPLETED,00:09:05,0.5,4,lc,[1] ‘1.18.0’
b92134,20008067,2021-05-11T13:55:28Z,COMPLETED,00:16:44,0.5,4,xl,[1] ‘1.18.0’
b92134,20008065,2021-05-11T13:55:28Z,COMPLETED,00:16:48,0.5,4,lx,[1] ‘1.18.0’
b92134,20008085,2021-05-11T13:55:28Z,COMPLETED,00:12:03,0.7,4,lx,[1] ‘1.18.0’
b92134,20008076,2021-05-11T13:55:28Z,COMPLETED,00:10:02,0.6,4,xc,[1] ‘1.18.0’
b92134,20008078,2021-05-11T13:55:28Z,COMPLETED,00:15:38,0.6,4,xx,[1] ‘1.18.0’
b92134,20008075,2021-05-11T13:55:28Z,COMPLETED,00:13:13,0.6,4,lx,[1] ‘1.18.0’
b92134,20008074,2021-05-11T13:55:28Z,COMPLETED,00:11:17,0.6,4,ll,[1] ‘1.18.0’
b92134,20008079,2021-05-11T13:55:28Z,COMPLETED,00:13:04,0.6,4,pc,[1] ‘1.18.0’
b92134,20008077,2021-05-11T13:55:28Z,COMPLETED,00:14:13,0.6,4,xl,[1] ‘1.18.0’
b92134,20008062,2021-05-11T13:55:28Z,COMPLETED,00:23:50,0.4,4,pp,[1] ‘1.18.0’
b92134,20008081,2021-05-11T13:55:28Z,COMPLETED,00:14:23,0.6,4,pl,[1] ‘1.18.0’
b92134,20008083,2021-05-11T13:55:28Z,COMPLETED,00:06:15,0.7,4,lc,[1] ‘1.18.0’
b92134,20008080,2021-05-11T13:55:28Z,COMPLETED,00:14:00,0.6,4,lp,[1] ‘1.18.0’
b92134,20008082,2021-05-11T13:55:28Z,COMPLETED,00:16:40,0.6,4,pp,[1] ‘1.18.0’
b92134,20008084,2021-05-11T13:55:28Z,COMPLETED,00:11:21,0.7,4,ll,[1] ‘1.18.0’
b92134,20008070,2021-05-11T13:55:28Z,COMPLETED,00:17:26,0.5,4,lp,[1] ‘1.18.0’
b92134,20008071,2021-05-11T13:55:28Z,COMPLETED,00:17:11,0.5,4,pl,[1] ‘1.18.0’
b92134,20008073,2021-05-11T13:55:28Z,COMPLETED,00:05:59,0.6,4,lc,[1] ‘1.18.0’
b92134,20008072,2021-05-11T13:55:28Z,COMPLETED,00:20:59,0.5,4,pp,[1] ‘1.18.0’
b92134,20008088,2021-05-11T13:55:28Z,COMPLETED,00:14:47,0.7,4,xx,[1] ‘1.18.0’
b92134,20008089,2021-05-11T13:55:37Z,COMPLETED,00:11:06,0.7,4,pc,[1] ‘1.18.0’
b92134,20008090,2021-05-11T13:55:39Z,COMPLETED,00:13:00,0.7,4,lp,[1] ‘1.18.0’
b92134,20008091,2021-05-11T13:55:42Z,COMPLETED,00:13:53,0.7,4,pl,[1] ‘1.18.0’
b92134,20008092,2021-05-11T13:55:43Z,COMPLETED,00:14:44,0.7,4,pp,[1] ‘1.18.0’
b92134,20008094,2021-05-11T13:55:45Z,COMPLETED,00:09:00,0.8,4,ll,[1] ‘1.18.0’
b92134,20008093,2021-05-11T13:55:45Z,COMPLETED,00:06:07,0.8,4,lc,[1] ‘1.18.0’
b92134,20008095,2021-05-11T13:55:50Z,COMPLETED,00:09:08,0.8,4,lx,[1] ‘1.18.0’
b92134,20008096,2021-05-11T13:55:53Z,COMPLETED,00:08:25,0.8,4,xc,[1] ‘1.18.0’
b92134,20008097,2021-05-11T13:55:59Z,COMPLETED,00:10:40,0.8,4,xl,[1] ‘1.18.0’
b92134,20008099,2021-05-11T13:56:00Z,COMPLETED,00:07:22,0.8,4,pc,[1] ‘1.18.0’
b92134,20008098,2021-05-11T13:56:01Z,COMPLETED,00:11:10,0.8,4,xx,[1] ‘1.18.0’
b92134,20008101,2021-05-11T13:56:01Z,COMPLETED,00:10:41,0.8,4,pl,[1] ‘1.18.0’
b92134,20008102,2021-05-11T13:56:02Z,COMPLETED,00:11:19,0.8,4,pp,[1] ‘1.18.0’
b92134,20008100,2021-05-11T13:56:02Z,COMPLETED,00:09:55,0.8,4,lp,[1] ‘1.18.0’
b92134,20008103,2021-05-11T13:56:10Z,COMPLETED,00:10:57,0.9,4,lc,[1] ‘1.18.0’
b92134,20008104,2021-05-11T13:56:11Z,COMPLETED,00:10:19,0.9,4,ll,[1] ‘1.18.0’
b92134,20008105,2021-05-11T13:56:12Z,COMPLETED,00:10:24,0.9,4,lx,[1] ‘1.18.0’
b92134,20008106,2021-05-11T13:56:14Z,COMPLETED,00:11:19,0.9,4,xc,[1] ‘1.18.0’
b92134,20008107,2021-05-11T13:56:20Z,COMPLETED,00:13:37,0.9,4,xl,[1] ‘1.18.0’
b92134,20008108,2021-05-11T13:56:24Z,COMPLETED,00:12:54,0.9,4,xx,[1] ‘1.18.0’
b92134,20008109,2021-05-11T13:56:25Z,COMPLETED,00:08:39,0.9,4,pc,[1] ‘1.18.0’
b92134,20008110,2021-05-11T13:56:25Z,COMPLETED,00:10:46,0.9,4,lp,[1] ‘1.18.0’
b92134,20008111,2021-05-11T13:56:30Z,COMPLETED,00:13:10,0.9,4,pl,[1] ‘1.18.0’
b92134,20008112,2021-05-11T13:56:31Z,COMPLETED,00:12:33,0.9,4,pp,[1] ‘1.18.0’
b92134,20008113,2021-05-11T13:56:38Z,COMPLETED,00:07:22,1,4,lc,[1] ‘1.18.0’
b92134,20008114,2021-05-11T13:56:38Z,COMPLETED,00:08:50,1,4,ll,[1] ‘1.18.0’
b92134,20008115,2021-05-11T13:56:42Z,COMPLETED,00:09:21,1,4,lx,[1] ‘1.18.0’
b92134,20008116,2021-05-11T13:56:43Z,COMPLETED,00:07:45,1,4,xc,[1] ‘1.18.0’
b92134,20008117,2021-05-11T13:56:56Z,COMPLETED,00:10:50,1,4,xl,[1] ‘1.18.0’
b92134,20008118,2021-05-11T13:57:32Z,COMPLETED,00:10:07,1,4,xx,[1] ‘1.18.0’
b92134,20008120,2021-05-11T13:57:39Z,COMPLETED,00:08:26,1,4,lp,[1] ‘1.18.0’
b92134,20008119,2021-05-11T13:57:39Z,COMPLETED,00:06:54,1,4,pc,[1] ‘1.18.0’
b92134,20008121,2021-05-11T13:57:42Z,COMPLETED,00:10:54,1,4,pl,[1] ‘1.18.0’
b92134,20008123,2021-05-11T13:57:42Z,COMPLETED,00:36:07,0.1,5,lc,[1] ‘1.18.0’
b92134,20008122,2021-05-11T13:57:42Z,COMPLETED,00:09:36,1,4,pp,[1] ‘1.18.0’
b92134,20008124,2021-05-11T13:57:43Z,COMPLETED,01:33:47,0.1,5,ll,[1] ‘1.18.0’
b92134,20008125,2021-05-11T13:57:57Z,COMPLETED,02:27:21,0.1,5,lx,[1] ‘1.18.0’
b92134,20008127,2021-05-11T13:58:08Z,COMPLETED,02:29:46,0.1,5,xl,[1] ‘1.18.0’
b92134,20008126,2021-05-11T13:58:08Z,COMPLETED,01:17:22,0.1,5,xc,[1] ‘1.18.0’
b92134,20008128,2021-05-11T13:58:10Z,COMPLETED,03:28:52,0.1,5,xx,[1] ‘1.18.0’
b92134,20008129,2021-05-11T13:58:10Z,COMPLETED,01:51:47,0.1,5,pc,[1] ‘1.18.0’
b92134,20008130,2021-05-11T13:58:20Z,COMPLETED,02:07:31,0.1,5,lp,[1] ‘1.18.0’
b92134,20008131,2021-05-11T13:58:21Z,COMPLETED,04:00:11,0.1,5,pl,[1] ‘1.18.0’
b92134,20008132,2021-05-11T13:58:21Z,COMPLETED,03:33:29,0.1,5,pp,[1] ‘1.18.0’
b92134,20008133,2021-05-11T13:58:35Z,COMPLETED,00:14:54,0.2,5,lc,[1] ‘1.18.0’
b92134,20008134,2021-05-11T13:58:36Z,COMPLETED,00:36:26,0.2,5,ll,[1] ‘1.18.0’
b92134,20008135,2021-05-11T13:58:40Z,COMPLETED,00:54:44,0.2,5,lx,[1] ‘1.18.0’
b92134,20008136,2021-05-11T13:58:47Z,COMPLETED,00:39:21,0.2,5,xc,[1] ‘1.18.0’
b92134,20008137,2021-05-11T13:59:03Z,COMPLETED,00:54:54,0.2,5,xl,[1] ‘1.18.0’
b92134,20008140,2021-05-11T13:59:10Z,COMPLETED,00:48:30,0.2,5,lp,[1] ‘1.18.0’
b92134,20008138,2021-05-11T13:59:10Z,COMPLETED,01:17:13,0.2,5,xx,[1] ‘1.18.0’
b92134,20008139,2021-05-11T13:59:12Z,COMPLETED,00:54:04,0.2,5,pc,[1] ‘1.18.0’
b92134,20008141,2021-05-11T13:59:13Z,COMPLETED,01:16:56,0.2,5,pl,[1] ‘1.18.0’
b92134,20008143,2021-05-11T13:59:13Z,COMPLETED,00:11:20,0.3,5,lc,[1] ‘1.18.0’
b92134,20008142,2021-05-11T13:59:13Z,COMPLETED,01:14:50,0.2,5,pp,[1] ‘1.18.0’
b92134,20008144,2021-05-11T13:59:13Z,COMPLETED,00:22:16,0.3,5,ll,[1] ‘1.18.0’
b92134,20008145,2021-05-11T13:59:13Z,COMPLETED,00:34:21,0.3,5,lx,[1] ‘1.18.0’
b92134,20008147,2021-05-11T13:59:36Z,COMPLETED,00:31:44,0.3,5,xl,[1] ‘1.18.0’
b92134,20008146,2021-05-11T13:59:36Z,COMPLETED,00:26:29,0.3,5,xc,[1] ‘1.18.0’
b92134,20008148,2021-05-11T13:59:40Z,COMPLETED,00:44:04,0.3,5,xx,[1] ‘1.18.0’
b92134,20008149,2021-05-11T13:59:47Z,COMPLETED,00:40:45,0.3,5,pc,[1] ‘1.18.0’
b92134,20008150,2021-05-11T14:00:10Z,COMPLETED,00:32:42,0.3,5,lp,[1] ‘1.18.0’
b92134,20008151,2021-05-11T14:00:11Z,COMPLETED,00:37:39,0.3,5,pl,[1] ‘1.18.0’
b92134,20008152,2021-05-11T14:00:24Z,COMPLETED,00:41:44,0.3,5,pp,[1] ‘1.18.0’
b92134,20008153,2021-05-11T14:00:29Z,COMPLETED,00:09:32,0.4,5,lc,[1] ‘1.18.0’
b92134,20008154,2021-05-11T14:00:31Z,COMPLETED,00:16:12,0.4,5,ll,[1] ‘1.18.0’
b92134,20008155,2021-05-11T14:00:52Z,COMPLETED,00:24:13,0.4,5,lx,[1] ‘1.18.0’
b92134,20008156,2021-05-11T14:00:56Z,COMPLETED,00:17:13,0.4,5,xc,[1] ‘1.18.0’
b92134,20008157,2021-05-11T14:00:56Z,COMPLETED,00:22:03,0.4,5,xl,[1] ‘1.18.0’
b92134,20008158,2021-05-11T14:01:10Z,COMPLETED,00:29:38,0.4,5,xx,[1] ‘1.18.0’
b92134,20008159,2021-05-11T14:01:18Z,COMPLETED,00:42:10,0.4,5,pc,[1] ‘1.18.0’
b92134,20008160,2021-05-11T14:01:25Z,COMPLETED,00:22:18,0.4,5,lp,[1] ‘1.18.0’
b92134,20008161,2021-05-11T14:01:31Z,COMPLETED,00:23:06,0.4,5,pl,[1] ‘1.18.0’
b92134,20008162,2021-05-11T14:01:35Z,COMPLETED,00:28:51,0.4,5,pp,[1] ‘1.18.0’
b92134,20008163,2021-05-11T14:01:44Z,COMPLETED,00:09:35,0.5,5,lc,[1] ‘1.18.0’
b92134,20008164,2021-05-11T14:01:51Z,COMPLETED,00:13:50,0.5,5,ll,[1] ‘1.18.0’
b92134,20008165,2021-05-11T14:02:30Z,COMPLETED,00:22:05,0.5,5,lx,[1] ‘1.18.0’
b92134,20008166,2021-05-11T14:02:53Z,COMPLETED,00:14:54,0.5,5,xc,[1] ‘1.18.0’
b92134,20008167,2021-05-11T14:03:04Z,COMPLETED,00:18:06,0.5,5,xl,[1] ‘1.18.0’
b92134,20008169,2021-05-11T14:03:12Z,COMPLETED,00:21:10,0.5,5,pc,[1] ‘1.18.0’
b92134,20008168,2021-05-11T14:03:12Z,COMPLETED,00:23:42,0.5,5,xx,[1] ‘1.18.0’
b92134,20008172,2021-05-11T14:03:13Z,COMPLETED,00:23:05,0.5,5,pp,[1] ‘1.18.0’
b92134,20008173,2021-05-11T14:03:13Z,COMPLETED,00:07:23,0.6,5,lc,[1] ‘1.18.0’
b92134,20008171,2021-05-11T14:03:13Z,COMPLETED,00:18:04,0.5,5,pl,[1] ‘1.18.0’
b92134,20008170,2021-05-11T14:03:13Z,COMPLETED,00:19:14,0.5,5,lp,[1] ‘1.18.0’
b92134,20008175,2021-05-11T14:03:15Z,COMPLETED,00:15:42,0.6,5,lx,[1] ‘1.18.0’
b92134,20008176,2021-05-11T14:03:15Z,COMPLETED,00:11:55,0.6,5,xc,[1] ‘1.18.0’
b92134,20008174,2021-05-11T14:03:15Z,COMPLETED,00:12:50,0.6,5,ll,[1] ‘1.18.0’
b92134,20008177,2021-05-11T14:03:15Z,COMPLETED,00:15:59,0.6,5,xl,[1] ‘1.18.0’
b92134,20008179,2021-05-11T14:03:15Z,COMPLETED,00:17:37,0.6,5,pc,[1] ‘1.18.0’
b92134,20008180,2021-05-11T14:03:15Z,COMPLETED,00:16:33,0.6,5,lp,[1] ‘1.18.0’
b92134,20008178,2021-05-11T14:03:15Z,COMPLETED,00:19:43,0.6,5,xx,[1] ‘1.18.0’
b92134,20008181,2021-05-11T14:03:16Z,COMPLETED,00:16:30,0.6,5,pl,[1] ‘1.18.0’
b92134,20008182,2021-05-11T14:03:24Z,COMPLETED,00:19:36,0.6,5,pp,[1] ‘1.18.0’
b92134,20008183,2021-05-11T14:03:54Z,COMPLETED,00:07:38,0.7,5,lc,[1] ‘1.18.0’
b92134,20008184,2021-05-11T14:04:01Z,COMPLETED,00:12:18,0.7,5,ll,[1] ‘1.18.0’
b92134,20008185,2021-05-11T14:04:08Z,COMPLETED,00:14:00,0.7,5,lx,[1] ‘1.18.0’
b92134,20008186,2021-05-11T14:11:20Z,COMPLETED,00:11:22,0.7,5,xc,[1] ‘1.18.0’
b92134,20008187,2021-05-11T14:11:24Z,COMPLETED,00:15:32,0.7,5,xl,[1] ‘1.18.0’
b92134,20008188,2021-05-11T14:11:26Z,COMPLETED,00:17:47,0.7,5,xx,[1] ‘1.18.0’
b92134,20008189,2021-05-11T14:11:27Z,COMPLETED,00:14:29,0.7,5,pc,[1] ‘1.18.0’
b92134,20008190,2021-05-11T14:11:32Z,COMPLETED,00:15:21,0.7,5,lp,[1] ‘1.18.0’
b92134,20008191,2021-05-11T14:11:37Z,COMPLETED,00:15:51,0.7,5,pl,[1] ‘1.18.0’
b92134,20008192,2021-05-11T14:12:01Z,COMPLETED,00:17:34,0.7,5,pp,[1] ‘1.18.0’
b92134,20008193,2021-05-11T14:12:03Z,COMPLETED,00:06:37,0.8,5,lc,[1] ‘1.18.0’
b92134,20008194,2021-05-11T14:12:07Z,COMPLETED,00:10:58,0.8,5,ll,[1] ‘1.18.0’
b92134,20008195,2021-05-11T14:12:15Z,COMPLETED,00:12:06,0.8,5,lx,[1] ‘1.18.0’
b92134,20008196,2021-05-11T14:12:18Z,COMPLETED,00:09:36,0.8,5,xc,[1] ‘1.18.0’
b92134,20008197,2021-05-11T14:12:28Z,COMPLETED,00:14:10,0.8,5,xl,[1] ‘1.18.0’
b92134,20008198,2021-05-11T14:12:30Z,COMPLETED,00:14:39,0.8,5,xx,[1] ‘1.18.0’
b92134,20008199,2021-05-11T14:12:30Z,COMPLETED,00:10:15,0.8,5,pc,[1] ‘1.18.0’
b92134,20008200,2021-05-11T14:12:40Z,COMPLETED,00:12:52,0.8,5,lp,[1] ‘1.18.0’
b92134,20008201,2021-05-11T14:12:45Z,COMPLETED,00:14:01,0.8,5,pl,[1] ‘1.18.0’
