job_id,time_subm,status,runtime,competition_sd,carrying_cap_sd,dd_model,tree,comrad_version,DDD_version
20694662,2021-06-24T19:15:05Z,NA,NA,0.3,4,xc,40,1.18.0,4.4.1
20694663,2021-06-24T19:15:05Z,NA,NA,0.3,4,xc,41,1.18.0,4.4.1
20694664,2021-06-24T19:15:05Z,NA,NA,0.3,4,xc,42,1.18.0,4.4.1
20694696,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,74,1.18.0,4.4.1
20694667,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,45,1.18.0,4.4.1
20694678,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,56,1.18.0,4.4.1
20694681,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,59,1.18.0,4.4.1
20694695,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,73,1.18.0,4.4.1
20694688,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,66,1.18.0,4.4.1
20694668,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,46,1.18.0,4.4.1
20694683,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,61,1.18.0,4.4.1
20694682,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,60,1.18.0,4.4.1
20694666,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,44,1.18.0,4.4.1
20694685,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,63,1.18.0,4.4.1
20694684,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,62,1.18.0,4.4.1
20694703,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,81,1.18.0,4.4.1
20694704,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,82,1.18.0,4.4.1
20694677,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,55,1.18.0,4.4.1
20694697,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,75,1.18.0,4.4.1
20694689,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,67,1.18.0,4.4.1
20694690,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,68,1.18.0,4.4.1
20694671,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,49,1.18.0,4.4.1
20694672,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,50,1.18.0,4.4.1
20694705,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,83,1.18.0,4.4.1
20694687,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,65,1.18.0,4.4.1
20694686,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,64,1.18.0,4.4.1
20694669,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,47,1.18.0,4.4.1
20694670,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,48,1.18.0,4.4.1
20694674,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,52,1.18.0,4.4.1
20694673,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,51,1.18.0,4.4.1
20694665,2021-06-24T19:15:17Z,NA,NA,0.3,4,xc,43,1.18.0,4.4.1
20694680,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,58,1.18.0,4.4.1
20694679,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,57,1.18.0,4.4.1
20694694,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,72,1.18.0,4.4.1
20694691,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,69,1.18.0,4.4.1
20694692,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,70,1.18.0,4.4.1
20694702,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,80,1.18.0,4.4.1
20694676,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,54,1.18.0,4.4.1
20694675,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,53,1.18.0,4.4.1
20694712,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,90,1.18.0,4.4.1
20694711,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,89,1.18.0,4.4.1
20694708,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,86,1.18.0,4.4.1
20694713,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,91,1.18.0,4.4.1
20694714,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,92,1.18.0,4.4.1
20694709,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,87,1.18.0,4.4.1
20694698,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,76,1.18.0,4.4.1
20694693,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,71,1.18.0,4.4.1
20694710,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,88,1.18.0,4.4.1
20694699,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,77,1.18.0,4.4.1
20694701,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,79,1.18.0,4.4.1
20694700,2021-06-24T19:15:18Z,NA,NA,0.3,4,xc,78,1.18.0,4.4.1
20694707,2021-06-24T19:15:19Z,NA,NA,0.3,4,xc,85,1.18.0,4.4.1
20694706,2021-06-24T19:15:19Z,NA,NA,0.3,4,xc,84,1.18.0,4.4.1
20694748,2021-06-24T19:16:01Z,NA,NA,0.3,4,xl,17,1.18.0,4.4.1
20694749,2021-06-24T19:16:01Z,NA,NA,0.3,4,xl,18,1.18.0,4.4.1
20694751,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,20,1.18.0,4.4.1
20694750,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,19,1.18.0,4.4.1
20694752,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,21,1.18.0,4.4.1
20694753,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,22,1.18.0,4.4.1
20694754,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,23,1.18.0,4.4.1
20694756,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,25,1.18.0,4.4.1
20694755,2021-06-24T19:16:02Z,NA,NA,0.3,4,xl,24,1.18.0,4.4.1
20694717,2021-06-24T19:16:03Z,NA,NA,0.3,4,xc,93,1.18.0,4.4.1
20694718,2021-06-24T19:16:03Z,NA,NA,0.3,4,xc,94,1.18.0,4.4.1
20694757,2021-06-24T19:16:03Z,NA,NA,0.3,4,xl,26,1.18.0,4.4.1
20694719,2021-06-24T19:16:03Z,NA,NA,0.3,4,xc,95,1.18.0,4.4.1
20694759,2021-06-24T19:16:03Z,NA,NA,0.3,4,xl,28,1.18.0,4.4.1
20694758,2021-06-24T19:16:03Z,NA,NA,0.3,4,xl,27,1.18.0,4.4.1
20694721,2021-06-24T19:16:03Z,NA,NA,0.3,4,xc,97,1.18.0,4.4.1
20694720,2021-06-24T19:16:03Z,NA,NA,0.3,4,xc,96,1.18.0,4.4.1
20694730,2021-06-24T19:16:04Z,NA,NA,0.3,4,xc,99,1.18.0,4.4.1
20694765,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,34,1.18.0,4.4.1
20694764,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,33,1.18.0,4.4.1
20694766,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,35,1.18.0,4.4.1
20694767,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,36,1.18.0,4.4.1
20694770,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,39,1.18.0,4.4.1
20694762,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,31,1.18.0,4.4.1
20694769,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,38,1.18.0,4.4.1
20694771,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,40,1.18.0,4.4.1
20694763,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,32,1.18.0,4.4.1
20694768,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,37,1.18.0,4.4.1
20694761,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,30,1.18.0,4.4.1
20694760,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,29,1.18.0,4.4.1
20694732,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,1,1.18.0,4.4.1
20694729,2021-06-24T19:16:04Z,NA,NA,0.3,4,xc,98,1.18.0,4.4.1
20694731,2021-06-24T19:16:04Z,NA,NA,0.3,4,xc,100,1.18.0,4.4.1
20694733,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,2,1.18.0,4.4.1
20694735,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,4,1.18.0,4.4.1
20694734,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,3,1.18.0,4.4.1
20694738,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,7,1.18.0,4.4.1
20694737,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,6,1.18.0,4.4.1
20694736,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,5,1.18.0,4.4.1
20694740,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,9,1.18.0,4.4.1
20694743,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,12,1.18.0,4.4.1
20694742,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,11,1.18.0,4.4.1
20694739,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,8,1.18.0,4.4.1
20694741,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,10,1.18.0,4.4.1
20694744,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,13,1.18.0,4.4.1
20694745,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,14,1.18.0,4.4.1
20694746,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,15,1.18.0,4.4.1
20694747,2021-06-24T19:16:04Z,NA,NA,0.3,4,xl,16,1.18.0,4.4.1
20694772,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,41,1.18.0,4.4.1
20694774,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,43,1.18.0,4.4.1
20694804,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,72,1.18.0,4.4.1
20694791,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,59,1.18.0,4.4.1
20694790,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,58,1.18.0,4.4.1
20694788,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,56,1.18.0,4.4.1
20694786,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,54,1.18.0,4.4.1
20694789,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,57,1.18.0,4.4.1
20694787,2021-06-24T19:16:17Z,NA,NA,0.3,4,xl,55,1.18.0,4.4.1
20694803,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,71,1.18.0,4.4.1
20694796,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,64,1.18.0,4.4.1
20694775,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,44,1.18.0,4.4.1
20694773,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,42,1.18.0,4.4.1
20694785,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,53,1.18.0,4.4.1
20694805,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,73,1.18.0,4.4.1
20694793,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,61,1.18.0,4.4.1
20694779,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,47,1.18.0,4.4.1
20694780,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,48,1.18.0,4.4.1
20694797,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,65,1.18.0,4.4.1
20694812,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,80,1.18.0,4.4.1
20694811,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,79,1.18.0,4.4.1
20694792,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,60,1.18.0,4.4.1
20694798,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,66,1.18.0,4.4.1
20694794,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,62,1.18.0,4.4.1
20694795,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,63,1.18.0,4.4.1
20694813,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,81,1.18.0,4.4.1
20694778,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,46,1.18.0,4.4.1
20694776,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,45,1.18.0,4.4.1
20694802,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,70,1.18.0,4.4.1
20694782,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,50,1.18.0,4.4.1
20694781,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,49,1.18.0,4.4.1
20694819,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,87,1.18.0,4.4.1
20694820,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,88,1.18.0,4.4.1
20694783,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,51,1.18.0,4.4.1
20694810,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,78,1.18.0,4.4.1
20694784,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,52,1.18.0,4.4.1
20694816,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,84,1.18.0,4.4.1
20694817,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,85,1.18.0,4.4.1
20694821,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,89,1.18.0,4.4.1
20694822,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,90,1.18.0,4.4.1
20694799,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,67,1.18.0,4.4.1
20694800,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,68,1.18.0,4.4.1
20694806,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,74,1.18.0,4.4.1
20694818,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,86,1.18.0,4.4.1
20694801,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,69,1.18.0,4.4.1
20694808,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,76,1.18.0,4.4.1
20694809,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,77,1.18.0,4.4.1
20694807,2021-06-24T19:16:18Z,NA,NA,0.3,4,xl,75,1.18.0,4.4.1
20694815,2021-06-24T19:16:19Z,NA,NA,0.3,4,xl,83,1.18.0,4.4.1
20694814,2021-06-24T19:16:19Z,NA,NA,0.3,4,xl,82,1.18.0,4.4.1
20694856,2021-06-24T19:17:02Z,NA,NA,0.3,4,xx,16,1.18.0,4.4.1
20694857,2021-06-24T19:17:03Z,NA,NA,0.3,4,xx,17,1.18.0,4.4.1
20694855,2021-06-24T19:17:03Z,NA,NA,0.3,4,xx,15,1.18.0,4.4.1
20694828,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,93,1.18.0,4.4.1
20694827,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,92,1.18.0,4.4.1
20694859,2021-06-24T19:17:03Z,NA,NA,0.3,4,xx,19,1.18.0,4.4.1
20694829,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,94,1.18.0,4.4.1
20694837,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,97,1.18.0,4.4.1
20694830,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,95,1.18.0,4.4.1
20694860,2021-06-24T19:17:03Z,NA,NA,0.3,4,xx,20,1.18.0,4.4.1
20694836,2021-06-24T19:17:03Z,NA,NA,0.3,4,xl,96,1.18.0,4.4.1
20694862,2021-06-24T19:17:03Z,NA,NA,0.3,4,xx,22,1.18.0,4.4.1
20694838,2021-06-24T19:17:04Z,NA,NA,0.3,4,xl,98,1.18.0,4.4.1
20694863,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,23,1.18.0,4.4.1
20694861,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,21,1.18.0,4.4.1
20694840,2021-06-24T19:17:04Z,NA,NA,0.3,4,xl,100,1.18.0,4.4.1
20694841,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,1,1.18.0,4.4.1
20694864,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,24,1.18.0,4.4.1
20694842,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,2,1.18.0,4.4.1
20694845,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,5,1.18.0,4.4.1
20694844,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,4,1.18.0,4.4.1
20694843,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,3,1.18.0,4.4.1
20694869,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,29,1.18.0,4.4.1
20694848,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,8,1.18.0,4.4.1
20694868,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,28,1.18.0,4.4.1
20694849,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,9,1.18.0,4.4.1
20694867,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,27,1.18.0,4.4.1
20694847,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,7,1.18.0,4.4.1
20694858,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,18,1.18.0,4.4.1
20694846,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,6,1.18.0,4.4.1
20694870,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,30,1.18.0,4.4.1
20694850,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,10,1.18.0,4.4.1
20694871,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,31,1.18.0,4.4.1
20694851,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,11,1.18.0,4.4.1
20694872,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,32,1.18.0,4.4.1
20694853,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,13,1.18.0,4.4.1
20694873,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,33,1.18.0,4.4.1
20694852,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,12,1.18.0,4.4.1
20694874,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,34,1.18.0,4.4.1
20694854,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,14,1.18.0,4.4.1
20694875,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,35,1.18.0,4.4.1
20694839,2021-06-24T19:17:04Z,NA,NA,0.3,4,xl,99,1.18.0,4.4.1
20694876,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,36,1.18.0,4.4.1
20694826,2021-06-24T19:17:04Z,NA,NA,0.3,4,xl,91,1.18.0,4.4.1
20694877,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,37,1.18.0,4.4.1
20694878,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,38,1.18.0,4.4.1
20694866,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,26,1.18.0,4.4.1
20694865,2021-06-24T19:17:04Z,NA,NA,0.3,4,xx,25,1.18.0,4.4.1
20694881,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,41,1.18.0,4.4.1
20694895,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,54,1.18.0,4.4.1
20694894,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,53,1.18.0,4.4.1
20694893,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,52,1.18.0,4.4.1
20694879,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,39,1.18.0,4.4.1
20694892,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,51,1.18.0,4.4.1
20694911,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,70,1.18.0,4.4.1
20694880,2021-06-24T19:17:18Z,NA,NA,0.3,4,xx,40,1.18.0,4.4.1
20694882,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,42,1.18.0,4.4.1
20694883,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,43,1.18.0,4.4.1
20694885,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,44,1.18.0,4.4.1
20694886,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,45,1.18.0,4.4.1
20694887,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,46,1.18.0,4.4.1
20694910,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,69,1.18.0,4.4.1
20694896,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,55,1.18.0,4.4.1
20694900,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,59,1.18.0,4.4.1
20694889,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,48,1.18.0,4.4.1
20694888,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,47,1.18.0,4.4.1
20694912,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,71,1.18.0,4.4.1
20694890,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,49,1.18.0,4.4.1
20694891,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,50,1.18.0,4.4.1
20694904,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,63,1.18.0,4.4.1
20694905,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,64,1.18.0,4.4.1
20694901,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,60,1.18.0,4.4.1
20694902,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,61,1.18.0,4.4.1
20694920,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,79,1.18.0,4.4.1
20694897,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,56,1.18.0,4.4.1
20694898,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,57,1.18.0,4.4.1
20694899,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,58,1.18.0,4.4.1
20694907,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,66,1.18.0,4.4.1
20694906,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,65,1.18.0,4.4.1
20694917,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,76,1.18.0,4.4.1
20694903,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,62,1.18.0,4.4.1
20694909,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,68,1.18.0,4.4.1
20694919,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,78,1.18.0,4.4.1
20694918,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,77,1.18.0,4.4.1
20694927,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,86,1.18.0,4.4.1
20694926,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,85,1.18.0,4.4.1
20694923,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,82,1.18.0,4.4.1
20694928,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,87,1.18.0,4.4.1
20694929,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,88,1.18.0,4.4.1
20694924,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,83,1.18.0,4.4.1
20694908,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,67,1.18.0,4.4.1
20694913,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,72,1.18.0,4.4.1
20694925,2021-06-24T19:17:19Z,NA,NA,0.3,4,xx,84,1.18.0,4.4.1
20694916,2021-06-24T19:17:20Z,NA,NA,0.3,4,xx,75,1.18.0,4.4.1
20694915,2021-06-24T19:17:20Z,NA,NA,0.3,4,xx,74,1.18.0,4.4.1
20694914,2021-06-24T19:17:20Z,NA,NA,0.3,4,xx,73,1.18.0,4.4.1
20694921,2021-06-24T19:17:20Z,NA,NA,0.3,4,xx,80,1.18.0,4.4.1
20694922,2021-06-24T19:17:20Z,NA,NA,0.3,4,xx,81,1.18.0,4.4.1
20694955,2021-06-24T19:18:03Z,NA,NA,0.3,4,pc,13,1.18.0,4.4.1
20694956,2021-06-24T19:18:03Z,NA,NA,0.3,4,pc,14,1.18.0,4.4.1
20694957,2021-06-24T19:18:03Z,NA,NA,0.3,4,pc,15,1.18.0,4.4.1
20694958,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,16,1.18.0,4.4.1
20694959,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,17,1.18.0,4.4.1
20694960,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,18,1.18.0,4.4.1
20694961,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,19,1.18.0,4.4.1
20694937,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,95,1.18.0,4.4.1
20694934,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,93,1.18.0,4.4.1
20694930,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,89,1.18.0,4.4.1
20694931,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,90,1.18.0,4.4.1
20694936,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,94,1.18.0,4.4.1
20694938,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,96,1.18.0,4.4.1
20694939,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,97,1.18.0,4.4.1
20694932,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,91,1.18.0,4.4.1
20694933,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,92,1.18.0,4.4.1
20694940,2021-06-24T19:18:04Z,NA,NA,0.3,4,xx,98,1.18.0,4.4.1
20694962,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,20,1.18.0,4.4.1
20694963,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,21,1.18.0,4.4.1
20694964,2021-06-24T19:18:04Z,NA,NA,0.3,4,pc,22,1.18.0,4.4.1
20694966,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,24,1.18.0,4.4.1
20694969,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,27,1.18.0,4.4.1
20694970,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,28,1.18.0,4.4.1
20694971,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,29,1.18.0,4.4.1
20694974,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,32,1.18.0,4.4.1
20694967,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,25,1.18.0,4.4.1
20694968,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,26,1.18.0,4.4.1
20694947,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,5,1.18.0,4.4.1
20694965,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,23,1.18.0,4.4.1
20694973,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,31,1.18.0,4.4.1
20694944,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,2,1.18.0,4.4.1
20694941,2021-06-24T19:18:05Z,NA,NA,0.3,4,xx,99,1.18.0,4.4.1
20694972,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,30,1.18.0,4.4.1
20694946,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,4,1.18.0,4.4.1
20694943,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,1,1.18.0,4.4.1
20694945,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,3,1.18.0,4.4.1
20694948,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,6,1.18.0,4.4.1
20694950,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,8,1.18.0,4.4.1
20694949,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,7,1.18.0,4.4.1
20694951,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,9,1.18.0,4.4.1
20694952,2021-06-24T19:18:05Z,NA,NA,0.3,4,pc,10,1.18.0,4.4.1
