batch_id,job_id,time_subm,status,runtime,nb_gens,competition_sd,carrying_cap_sd,carrying_cap_opt,trait_opt,growth_rate,prob_mutation,mutation_sd,trait_dist_sp,switch_carr_cap_sd_after,switch_carr_cap_sd_to,seed,comrad_version,sampling_on_event,sampling_freq,sampling_frac,brute_force_opt,csv_size,t_last_gen,d_last_gen,n_last_gen
b30614,21502177,2021-09-25T17:02:12Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,29789,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502179,2021-09-25T17:02:15Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,33173,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502181,2021-09-25T17:02:15Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,28378,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502180,2021-09-25T17:02:15Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,16253,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502183,2021-09-25T17:02:15Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,734,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502182,2021-09-25T17:02:15Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,41345,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502184,2021-09-25T17:02:15Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,10888,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502187,2021-09-25T17:02:18Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,15996,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502186,2021-09-25T17:02:18Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,1797,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502188,2021-09-25T17:02:18Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,38194,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502189,2021-09-25T17:02:18Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,31419,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502185,2021-09-25T17:02:18Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,11515,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502190,2021-09-25T17:02:18Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,7204,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502194,2021-09-25T17:02:20Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,28624,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502191,2021-09-25T17:02:20Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,26348,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502192,2021-09-25T17:02:20Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,3605,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502193,2021-09-25T17:02:20Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,49248,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502195,2021-09-25T17:02:23Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,7806,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502196,2021-09-25T17:02:23Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,22396,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502197,2021-09-25T17:02:23Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,48129,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502199,2021-09-25T17:02:23Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,18238,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502198,2021-09-25T17:02:23Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,48700,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502200,2021-09-25T17:02:23Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,22445,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502202,2021-09-25T17:02:26Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,28305,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502201,2021-09-25T17:02:26Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,11550,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502203,2021-09-25T17:02:26Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,4746,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502204,2021-09-25T17:02:26Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,2245,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502205,2021-09-25T17:02:27Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,9880,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502206,2021-09-25T17:02:29Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,16235,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502207,2021-09-25T17:02:30Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,7525,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502210,2021-09-25T17:02:30Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,33113,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502208,2021-09-25T17:02:30Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,31071,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502209,2021-09-25T17:02:30Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,20946,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502211,2021-09-25T17:02:32Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,36019,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502213,2021-09-25T17:02:33Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,14148,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502212,2021-09-25T17:02:33Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,39601,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502214,2021-09-25T17:02:33Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,22525,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502215,2021-09-25T17:02:33Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,27195,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502216,2021-09-25T17:02:33Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,13538,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502218,2021-09-25T17:02:35Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,35890,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502219,2021-09-25T17:02:36Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,23573,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502220,2021-09-25T17:02:36Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,18862,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502217,2021-09-25T17:02:36Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,40303,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502221,2021-09-25T17:02:36Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,8527,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502222,2021-09-25T17:02:39Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,28995,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502223,2021-09-25T17:02:39Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,29159,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502224,2021-09-25T17:02:39Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,11334,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502226,2021-09-25T17:02:39Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,36950,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502227,2021-09-25T17:02:40Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,37038,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502228,2021-09-25T17:02:40Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,46565,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502229,2021-09-25T17:02:42Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,33908,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502230,2021-09-25T17:02:42Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,38550,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502231,2021-09-25T17:02:42Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,4702,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502232,2021-09-25T17:02:42Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,20331,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502233,2021-09-25T17:02:42Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,38545,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502234,2021-09-25T17:02:42Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,37554,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502235,2021-09-25T17:02:45Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,3007,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502236,2021-09-25T17:02:45Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,24417,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502237,2021-09-25T17:02:45Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,14678,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502238,2021-09-25T17:02:45Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,11593,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502239,2021-09-25T17:02:45Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,39609,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502240,2021-09-25T17:02:45Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,26583,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502241,2021-09-25T17:02:47Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,3968,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502242,2021-09-25T17:02:47Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,18369,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502243,2021-09-25T17:02:47Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,31868,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502244,2021-09-25T17:02:50Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,36593,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502246,2021-09-25T17:02:51Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,48643,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502247,2021-09-25T17:02:51Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,34537,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502245,2021-09-25T17:02:51Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,24881,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502248,2021-09-25T17:02:51Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,41008,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502249,2021-09-25T17:02:51Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,25083,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502250,2021-09-25T17:02:53Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,33236,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502251,2021-09-25T17:02:53Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,14513,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502252,2021-09-25T17:02:53Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,21679,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502253,2021-09-25T17:02:54Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,45452,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502254,2021-09-25T17:02:54Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,49688,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502255,2021-09-25T17:02:55Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,31747,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502256,2021-09-25T17:02:56Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,27682,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502257,2021-09-25T17:02:56Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,30823,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502258,2021-09-25T17:02:56Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,49891,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502259,2021-09-25T17:02:57Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,1583,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502260,2021-09-25T17:02:57Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,19032,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502263,2021-09-25T17:03:00Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,27785,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502261,2021-09-25T17:03:00Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,34900,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502264,2021-09-25T17:03:00Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,20141,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502265,2021-09-25T17:03:00Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,43539,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502262,2021-09-25T17:03:00Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,8289,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502266,2021-09-25T17:03:00Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,33531,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502267,2021-09-25T17:03:03Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,47813,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502268,2021-09-25T17:03:03Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,11347,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502269,2021-09-25T17:03:03Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,9384,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502271,2021-09-25T17:03:03Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,49784,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502272,2021-09-25T17:03:03Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,33246,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502270,2021-09-25T17:03:03Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,42059,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502273,2021-09-25T17:03:05Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,4658,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502274,2021-09-25T17:03:06Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,3993,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502275,2021-09-25T17:03:06Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,45866,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502276,2021-09-25T17:03:06Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,9680,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502277,2021-09-25T17:03:06Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,23134,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502279,2021-09-25T17:03:09Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,35318,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502280,2021-09-25T17:03:09Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,48522,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502278,2021-09-25T17:03:09Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,7323,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502281,2021-09-25T17:03:09Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,40169,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502282,2021-09-25T17:03:09Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,28178,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502283,2021-09-25T17:03:10Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,43752,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502284,2021-09-25T17:03:12Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,15548,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502285,2021-09-25T17:03:12Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,24419,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502286,2021-09-25T17:03:12Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,7889,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502287,2021-09-25T17:03:12Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,44336,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502288,2021-09-25T17:03:12Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,19178,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502289,2021-09-25T17:03:15Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,35560,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502290,2021-09-25T17:03:15Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,46842,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502291,2021-09-25T17:03:15Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,335,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502292,2021-09-25T17:03:15Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,12072,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502293,2021-09-25T17:03:15Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,37624,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502294,2021-09-25T17:03:16Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,46793,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502295,2021-09-25T17:03:17Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,32838,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502296,2021-09-25T17:03:17Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,48558,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502297,2021-09-25T17:03:17Z,COMPLETED,NA,110000,0.1,2,1000,0,1,1,0.001,0.1,NA,NA,12153,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502298,2021-09-25T17:03:17Z,COMPLETED,NA,206000,0.2,2,1000,0,1,1,0.001,0.1,NA,NA,46560,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502299,2021-09-25T17:03:20Z,COMPLETED,NA,196000,0.3,2,1000,0,1,1,0.001,0.1,NA,NA,2545,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502300,2021-09-25T17:03:20Z,COMPLETED,NA,250000,0.4,2,1000,0,1,1,0.001,0.1,NA,NA,34242,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
b30614,21502301,2021-09-25T17:03:20Z,COMPLETED,NA,252000,0.5,2,1000,0,1,1,0.001,0.1,NA,NA,29640,[1] ‘1.19.0’,TRUE,NA,0.05,simd_omp,    NA,NA,NA,NA
