batch_id,job_id,time_subm,status,runtime,nb_gens,competition_sd,carrying_cap_sd,carrying_cap_opt,trait_opt,growth_rate,prob_mutation,mutation_sd,trait_dist_sp,seed,comrad_version,sampling_freq,sampling_frac,brute_force_opt,csv_size,t_last_gen,d_last_gen,n_last_gen
b49422,13601146,2020-09-08T16:59:55Z,COMPLETED,05:46:53,100000,0.5,4,1000,0,1,1,0.001,0.1,10311,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601144,2020-09-08T16:59:55Z,"CANCELLED,TIMEOUT",08:00:04,100000,0.4,4,1000,0,1,1,0.001,0.1,45611,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601148,2020-09-08T16:59:56Z,COMPLETED,02:28:42,100000,0.7,4,1000,0,1,1,0.001,0.1,41807,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601151,2020-09-08T16:59:57Z,COMPLETED,01:21:22,100000,0.9,4,1000,0,1,1,0.001,0.1,39466,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601150,2020-09-08T16:59:58Z,COMPLETED,01:59:19,100000,0.8,4,1000,0,1,1,0.001,0.1,24941,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601155,2020-09-08T17:00:00Z,"CANCELLED,TIMEOUT",1-16:00:28,125000,0.1,5,1000,0,1,1,0.001,0.1,46543,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601156,2020-09-08T17:00:00Z,"CANCELLED,TIMEOUT",20:00:05,125000,0.2,5,1000,0,1,1,0.001,0.1,28533,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601153,2020-09-08T17:00:00Z,COMPLETED,01:26:21,100000,1,4,1000,0,1,1,0.001,0.1,31551,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601157,2020-09-08T17:00:00Z,"CANCELLED,TIMEOUT",13:20:10,125000,0.3,5,1000,0,1,1,0.001,0.1,48763,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601159,2020-09-08T17:00:00Z,"CANCELLED,TIMEOUT",10:00:24,125000,0.4,5,1000,0,1,1,0.001,0.1,42069,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601162,2020-09-08T17:00:03Z,"CANCELLED,TIMEOUT",06:40:04,125000,0.6,5,1000,0,1,1,0.001,0.1,16196,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601163,2020-09-08T17:00:04Z,COMPLETED,04:25:08,125000,0.7,5,1000,0,1,1,0.001,0.1,8506,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601165,2020-09-08T17:00:04Z,COMPLETED,02:30:23,125000,0.9,5,1000,0,1,1,0.001,0.1,42171,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601161,2020-09-08T17:00:04Z,"CANCELLED,TIMEOUT",08:00:25,125000,0.5,5,1000,0,1,1,0.001,0.1,5785,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601164,2020-09-08T17:00:04Z,COMPLETED,03:25:13,125000,0.8,5,1000,0,1,1,0.001,0.1,19778,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601166,2020-09-08T17:00:05Z,COMPLETED,01:52:16,125000,1,5,1000,0,1,1,0.001,0.1,41166,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601167,2020-09-08T17:00:06Z,"CANCELLED,TIMEOUT",2-00:00:04,150000,0.1,6,1000,0,1,1,0.001,0.1,39525,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601168,2020-09-08T17:00:06Z,"CANCELLED,TIMEOUT",1-00:00:17,150000,0.2,6,1000,0,1,1,0.001,0.1,48170,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601170,2020-09-08T17:00:07Z,"CANCELLED,TIMEOUT",16:00:25,150000,0.3,6,1000,0,1,1,0.001,0.1,26988,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601173,2020-09-08T17:00:09Z,"CANCELLED,TIMEOUT",09:36:11,150000,0.5,6,1000,0,1,1,0.001,0.1,25743,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601172,2020-09-08T17:00:09Z,"CANCELLED,TIMEOUT",12:00:24,150000,0.4,6,1000,0,1,1,0.001,0.1,47079,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601174,2020-09-08T17:00:10Z,"CANCELLED,TIMEOUT",08:00:18,150000,0.6,6,1000,0,1,1,0.001,0.1,10648,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601176,2020-09-08T17:00:10Z,"CANCELLED,TIMEOUT",06:51:28,150000,0.7,6,1000,0,1,1,0.001,0.1,7141,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601177,2020-09-08T17:00:11Z,COMPLETED,04:55:15,150000,0.8,6,1000,0,1,1,0.001,0.1,15799,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601179,2020-09-08T17:00:13Z,COMPLETED,03:34:58,150000,0.9,6,1000,0,1,1,0.001,0.1,20665,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601181,2020-09-08T17:00:14Z,COMPLETED,03:08:31,150000,1,6,1000,0,1,1,0.001,0.1,8693,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601183,2020-09-08T17:00:14Z,"CANCELLED,TIMEOUT",2-08:00:17,175000,0.1,7,1000,0,1,1,0.001,0.1,26521,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601185,2020-09-08T17:00:15Z,"CANCELLED,TIMEOUT",1-04:00:28,175000,0.2,7,1000,0,1,1,0.001,0.1,49087,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601186,2020-09-08T17:00:16Z,"CANCELLED,TIMEOUT",18:40:08,175000,0.3,7,1000,0,1,1,0.001,0.1,4214,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601188,2020-09-08T17:00:16Z,"CANCELLED,TIMEOUT",14:00:08,175000,0.4,7,1000,0,1,1,0.001,0.1,40029,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601189,2020-09-08T17:00:18Z,"CANCELLED,TIMEOUT",11:12:11,175000,0.5,7,1000,0,1,1,0.001,0.1,36030,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601192,2020-09-08T17:00:19Z,"CANCELLED,TIMEOUT",08:00:08,175000,0.7,7,1000,0,1,1,0.001,0.1,48322,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601191,2020-09-08T17:00:19Z,"CANCELLED,TIMEOUT",09:20:19,175000,0.6,7,1000,0,1,1,0.001,0.1,29876,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601194,2020-09-08T17:00:21Z,"CANCELLED,TIMEOUT",07:00:17,175000,0.8,7,1000,0,1,1,0.001,0.1,37165,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601195,2020-09-08T17:00:21Z,COMPLETED,06:01:37,175000,0.9,7,1000,0,1,1,0.001,0.1,35179,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601198,2020-09-08T17:00:22Z,"CANCELLED,TIMEOUT",2-16:00:06,200000,0.1,8,1000,0,1,1,0.001,0.1,7660,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601197,2020-09-08T17:00:22Z,COMPLETED,04:57:23,175000,1,7,1000,0,1,1,0.001,0.1,25479,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601200,2020-09-08T17:00:23Z,"CANCELLED,TIMEOUT",1-08:00:01,200000,0.2,8,1000,0,1,1,0.001,0.1,28080,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601203,2020-09-08T17:00:24Z,"CANCELLED,TIMEOUT",16:00:08,200000,0.4,8,1000,0,1,1,0.001,0.1,30606,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601201,2020-09-08T17:00:24Z,"CANCELLED,TIMEOUT",21:20:20,200000,0.3,8,1000,0,1,1,0.001,0.1,48975,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601205,2020-09-08T17:00:25Z,"CANCELLED,TIMEOUT",12:48:14,200000,0.5,8,1000,0,1,1,0.001,0.1,23300,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601207,2020-09-08T17:00:27Z,"CANCELLED,TIMEOUT",10:40:03,200000,0.6,8,1000,0,1,1,0.001,0.1,36302,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601208,2020-09-08T17:00:28Z,"CANCELLED,TIMEOUT",09:09:11,200000,0.7,8,1000,0,1,1,0.001,0.1,38902,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601210,2020-09-08T17:00:28Z,"CANCELLED,TIMEOUT",08:00:29,200000,0.8,8,1000,0,1,1,0.001,0.1,18418,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601212,2020-09-08T17:00:30Z,"CANCELLED,TIMEOUT",07:07:18,200000,0.9,8,1000,0,1,1,0.001,0.1,23203,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601214,2020-09-08T17:00:30Z,"CANCELLED,TIMEOUT",06:24:06,200000,1,8,1000,0,1,1,0.001,0.1,14022,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601215,2020-09-08T17:00:30Z,"CANCELLED,TIMEOUT",3-00:00:14,225000,0.1,9,1000,0,1,1,0.001,0.1,16779,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601218,2020-09-08T17:00:31Z,"CANCELLED,TIMEOUT",1-00:00:21,225000,0.3,9,1000,0,1,1,0.001,0.1,39335,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601217,2020-09-08T17:00:32Z,"CANCELLED,TIMEOUT",1-12:00:05,225000,0.2,9,1000,0,1,1,0.001,0.1,32326,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601221,2020-09-08T17:00:33Z,"CANCELLED,TIMEOUT",14:24:24,225000,0.5,9,1000,0,1,1,0.001,0.1,46732,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601220,2020-09-08T17:00:34Z,"CANCELLED,TIMEOUT",18:00:05,225000,0.4,9,1000,0,1,1,0.001,0.1,17259,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601223,2020-09-08T17:00:35Z,"CANCELLED,TIMEOUT",12:00:28,225000,0.6,9,1000,0,1,1,0.001,0.1,5469,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601224,2020-09-08T17:00:35Z,"CANCELLED,TIMEOUT",10:17:20,225000,0.7,9,1000,0,1,1,0.001,0.1,7603,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601226,2020-09-08T17:00:36Z,"CANCELLED,TIMEOUT",09:00:03,225000,0.8,9,1000,0,1,1,0.001,0.1,19280,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601227,2020-09-08T17:00:36Z,"CANCELLED,TIMEOUT",08:00:22,225000,0.9,9,1000,0,1,1,0.001,0.1,254,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601228,2020-09-08T17:00:36Z,"CANCELLED,TIMEOUT",07:12:11,225000,1,9,1000,0,1,1,0.001,0.1,39476,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601230,2020-09-08T17:00:38Z,"CANCELLED,TIMEOUT",1-16:00:18,250000,0.2,10,1000,0,1,1,0.001,0.1,42788,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601232,2020-09-08T17:00:39Z,"CANCELLED,TIMEOUT",1-02:40:23,250000,0.3,10,1000,0,1,1,0.001,0.1,12136,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601234,2020-09-08T17:00:40Z,"CANCELLED,TIMEOUT",20:00:24,250000,0.4,10,1000,0,1,1,0.001,0.1,31633,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601235,2020-09-08T17:00:40Z,"CANCELLED,TIMEOUT",16:00:22,250000,0.5,10,1000,0,1,1,0.001,0.1,3055,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601237,2020-09-08T17:00:41Z,"CANCELLED,TIMEOUT",13:20:29,250000,0.6,10,1000,0,1,1,0.001,0.1,46325,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601239,2020-09-08T17:00:41Z,"CANCELLED,TIMEOUT",11:26:18,250000,0.7,10,1000,0,1,1,0.001,0.1,46403,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601241,2020-09-08T17:00:43Z,"CANCELLED,TIMEOUT",08:53:26,250000,0.9,10,1000,0,1,1,0.001,0.1,26212,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601240,2020-09-08T17:00:43Z,"CANCELLED,TIMEOUT",10:00:12,250000,0.8,10,1000,0,1,1,0.001,0.1,6408,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601243,2020-09-08T17:00:43Z,"CANCELLED,TIMEOUT",08:00:14,250000,1,10,1000,0,1,1,0.001,0.1,7927,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b49422,13601229,2020-09-08T17:06:21Z,"CANCELLED,TIMEOUT",3-08:00:19,250000,0.1,10,1000,0,1,1,0.001,0.1,29688,[1] ‘1.3.1’,2000,0.5,none,    NA,NA,NA,NA
b12337,14334289,2020-09-29T17:33:40Z,COMPLETED,09:10:15,50000,0.1,1,1000,0,1,1,0.001,0.1,20127,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334290,2020-09-29T17:33:40Z,COMPLETED,01:50:44,50000,0.2,1,1000,0,1,1,0.001,0.1,39947,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334294,2020-09-29T17:33:42Z,COMPLETED,00:14:52,50000,0.6,1,1000,0,1,1,0.001,0.1,30956,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334291,2020-09-29T17:33:42Z,COMPLETED,00:48:42,50000,0.3,1,1000,0,1,1,0.001,0.1,157,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334293,2020-09-29T17:33:42Z,COMPLETED,00:19:20,50000,0.5,1,1000,0,1,1,0.001,0.1,37729,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334292,2020-09-29T17:33:42Z,COMPLETED,00:28:25,50000,0.4,1,1000,0,1,1,0.001,0.1,20778,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334295,2020-09-29T17:33:43Z,COMPLETED,00:11:51,50000,0.7,1,1000,0,1,1,0.001,0.1,38836,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334296,2020-09-29T17:33:45Z,COMPLETED,00:10:02,50000,0.8,1,1000,0,1,1,0.001,0.1,46587,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334298,2020-09-29T17:33:45Z,COMPLETED,00:08:12,50000,1,1,1000,0,1,1,0.001,0.1,17719,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334297,2020-09-29T17:33:46Z,COMPLETED,00:08:56,50000,0.9,1,1000,0,1,1,0.001,0.1,2726,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334299,2020-09-29T17:33:46Z,COMPLETED,2-15:48:28,75000,0.1,2,1000,0,1,1,0.001,0.1,22552,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334300,2020-09-29T17:33:48Z,COMPLETED,16:39:43,100000,0.2,2,1000,0,1,1,0.001,0.1,14802,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334303,2020-09-29T17:33:52Z,COMPLETED,05:14:30,150000,0.4,2,1000,0,1,1,0.001,0.1,40224,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334306,2020-09-29T17:33:52Z,COMPLETED,02:20:31,150000,0.6,2,1000,0,1,1,0.001,0.1,40620,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334305,2020-09-29T17:33:52Z,COMPLETED,03:13:47,150000,0.5,2,1000,0,1,1,0.001,0.1,33603,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334301,2020-09-29T17:33:52Z,"CANCELLED,TIMEOUT",08:00:05,150000,0.3,2,1000,0,1,1,0.001,0.1,49037,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334307,2020-09-29T17:33:55Z,COMPLETED,01:40:20,150000,0.7,2,1000,0,1,1,0.001,0.1,32495,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334310,2020-09-29T17:33:55Z,COMPLETED,00:43:17,150000,1,2,1000,0,1,1,0.001,0.1,33727,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334308,2020-09-29T17:33:55Z,COMPLETED,01:11:13,150000,0.8,2,1000,0,1,1,0.001,0.1,19887,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334312,2020-09-29T17:33:56Z,COMPLETED,1-14:45:45,100000,0.2,3,1000,0,1,1,0.001,0.1,20312,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334309,2020-09-29T17:33:56Z,COMPLETED,01:03:11,150000,0.9,2,1000,0,1,1,0.001,0.1,11204,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334311,2020-09-29T17:33:56Z,"CANCELLED,TIMEOUT",5-00:00:11,75000,0.1,3,1000,0,1,1,0.001,0.1,11533,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334313,2020-09-29T17:33:57Z,COMPLETED,23:13:08,150000,0.3,3,1000,0,1,1,0.001,0.1,36748,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334314,2020-09-29T17:33:57Z,COMPLETED,10:46:35,150000,0.4,3,1000,0,1,1,0.001,0.1,34015,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334315,2020-09-29T17:33:58Z,COMPLETED,06:19:41,150000,0.5,3,1000,0,1,1,0.001,0.1,25903,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334316,2020-09-29T17:33:59Z,COMPLETED,04:04:03,150000,0.6,3,1000,0,1,1,0.001,0.1,22293,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334317,2020-09-29T17:33:59Z,COMPLETED,03:11:29,150000,0.7,3,1000,0,1,1,0.001,0.1,18201,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334318,2020-09-29T17:34:01Z,COMPLETED,02:19:09,150000,0.8,3,1000,0,1,1,0.001,0.1,1245,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334319,2020-09-29T17:34:01Z,COMPLETED,01:43:53,150000,0.9,3,1000,0,1,1,0.001,0.1,15967,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b12337,14334320,2020-09-29T17:34:02Z,COMPLETED,01:25:24,150000,1,3,1000,0,1,1,0.001,0.1,16028,[1] ‘1.4.0’,200,0.5,none,    NA,NA,NA,NA
b31120,15639673,2020-11-25T16:06:55Z,"CANCELLED,FAILED",01:35:29,200000,0.6,3,1000,0,1,1,0.001,0.1,4033,[1] ‘1.7.1’,200,0.05,simd_omp,  5.01M,135000,9,225
b31120,15639674,2020-11-25T16:06:59Z,"CANCELLED,FAILED",01:35:29,208000,0.7,3,1000,0,1,1,0.001,0.1,13364,[1] ‘1.7.1’,200,0.05,simd_omp,  6.76M,195600,8,203
b31120,15639678,2020-11-25T16:07:02Z,"CANCELLED,FAILED",01:35:29,63000,0.1,3,1000,0,1,1,0.001,0.1,39108,[1] ‘1.7.1’,200,0.05,simd_omp,  1.93M,14200,45,1165
b31120,15639679,2020-11-25T16:07:07Z,"CANCELLED,FAILED",01:35:25,97000,0.2,3,1000,0,1,1,0.001,0.1,35762,[1] ‘1.7.1’,200,0.05,simd_omp,  2.98M,33000,33,682
b31120,15639681,2020-11-25T16:07:09Z,"CANCELLED,FAILED",01:35:23,148000,0.3,3,1000,0,1,1,0.001,0.1,4241,[1] ‘1.7.1’,200,0.05,simd_omp,  3.9M,57200,25,475
b31120,15639682,2020-11-25T16:07:10Z,"CANCELLED,FAILED",01:35:29,173000,0.4,3,1000,0,1,1,0.001,0.1,32447,[1] ‘1.7.1’,200,0.05,simd_omp,  4.79M,89000,16,354
b31120,15639683,2020-11-25T16:07:13Z,"CANCELLED,FAILED",01:35:29,212000,0.5,3,1000,0,1,1,0.001,0.1,21621,[1] ‘1.7.1’,200,0.05,simd_omp,  5.5M,120400,13,281
b31120,15639684,2020-11-25T16:07:16Z,"CANCELLED,FAILED",01:35:28,200000,0.6,3,1000,0,1,1,0.001,0.1,45531,[1] ‘1.7.1’,200,0.05,simd_omp,  6.27M,162600,10,238
b31120,15639689,2020-11-25T16:07:28Z,"CANCELLED,FAILED",01:35:23,63000,0.1,3,1000,0,1,1,0.001,0.1,21044,[1] ‘1.7.1’,200,0.05,simd_omp,  1.95M,14400,41,1162
b31120,15639690,2020-11-25T16:07:30Z,"CANCELLED,FAILED",01:35:29,97000,0.2,3,1000,0,1,1,0.001,0.1,46764,[1] ‘1.7.1’,200,0.05,simd_omp,  2.97M,33200,31,679
b31120,15639691,2020-11-25T16:07:32Z,"CANCELLED,FAILED",01:35:23,148000,0.3,3,1000,0,1,1,0.001,0.1,5988,[1] ‘1.7.1’,200,0.05,simd_omp,  3.92M,58200,21,466
b31120,15639692,2020-11-25T16:07:34Z,"CANCELLED,FAILED",01:35:29,173000,0.4,3,1000,0,1,1,0.001,0.1,28601,[1] ‘1.7.1’,200,0.05,simd_omp,  4.76M,88800,17,344
b31120,15639694,2020-11-25T16:07:37Z,"CANCELLED,FAILED",01:35:29,200000,0.6,3,1000,0,1,1,0.001,0.1,26002,[1] ‘1.7.1’,200,0.05,simd_omp,  6.34M,163400,10,227
b31120,15639693,2020-11-25T16:07:39Z,"CANCELLED,FAILED",01:35:29,212000,0.5,3,1000,0,1,1,0.001,0.1,16012,[1] ‘1.7.1’,200,0.05,simd_omp,  5.55M,121400,13,281
b31120,15639695,2020-11-25T16:07:41Z,"CANCELLED,FAILED",01:35:23,208000,0.7,3,1000,0,1,1,0.001,0.1,19528,[1] ‘1.7.1’,200,0.05,simd_omp,  6.8M,199400,8,203
b31120,15639733,2020-11-25T16:07:41Z,"CANCELLED,FAILED",01:25:14,63000,0.1,3,1000,0,1,1,0.001,0.1,48547,[1] ‘1.7.1’,200,0.05,simd_omp,  1.81M,13800,39,1141
b31120,15639728,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,208000,0.7,3,1000,0,1,1,0.001,0.1,29591,[1] ‘1.7.1’,200,0.05,simd_omp,  6.36M,193800,7,191
b31120,15639726,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,212000,0.5,3,1000,0,1,1,0.001,0.1,10218,[1] ‘1.7.1’,200,0.05,simd_omp,  5.01M,111000,11,278
b31120,15639727,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,200000,0.6,3,1000,0,1,1,0.001,0.1,15301,[1] ‘1.7.1’,200,0.05,simd_omp,  5.62M,146200,10,236
b31120,15639717,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,208000,0.7,3,1000,0,1,1,0.001,0.1,12595,[1] ‘1.7.1’,200,0.05,simd_omp,  6.21M,186200,8,200
b31120,15639724,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,148000,0.3,3,1000,0,1,1,0.001,0.1,8748,[1] ‘1.7.1’,200,0.05,simd_omp,  3.57M,53600,22,461
b31120,15639723,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:14,97000,0.2,3,1000,0,1,1,0.001,0.1,34315,[1] ‘1.7.1’,200,0.05,simd_omp,  2.75M,31600,32,672
b31120,15639722,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:15,63000,0.1,3,1000,0,1,1,0.001,0.1,7405,[1] ‘1.7.1’,200,0.05,simd_omp,  1.8M,13600,41,1148
b31120,15639725,2020-11-25T16:07:42Z,"CANCELLED,FAILED",01:25:13,173000,0.4,3,1000,0,1,1,0.001,0.1,17736,[1] ‘1.7.1’,200,0.05,simd_omp,  4.28M,81200,17,360
b31120,15639755,2020-11-25T16:07:45Z,"CANCELLED,FAILED",00:01:52,97000,0.2,3,1000,0,1,1,0.001,0.1,34497,[1] ‘1.7.1’,200,0.05,simd_omp,112K,4400,5,203
b31120,15639756,2020-11-25T16:07:46Z,"CANCELLED,FAILED",00:01:52,148000,0.3,3,1000,0,1,1,0.001,0.1,30755,[1] ‘1.7.1’,200,0.05,simd_omp,128K,6600,4,164
b31120,15639699,2020-11-25T16:07:48Z,"CANCELLED,FAILED",01:35:29,63000,0.1,3,1000,0,1,1,0.001,0.1,5085,[1] ‘1.7.1’,200,0.05,simd_omp,  1.97M,14600,43,1169
b31120,15639700,2020-11-25T16:07:50Z,"CANCELLED,FAILED",01:35:29,97000,0.2,3,1000,0,1,1,0.001,0.1,9397,[1] ‘1.7.1’,200,0.05,simd_omp,  2.96M,33200,33,668
b31120,15639757,2020-11-25T16:07:50Z,"CANCELLED,FAILED",00:01:53,173000,0.4,3,1000,0,1,1,0.001,0.1,8043,[1] ‘1.7.1’,200,0.05,simd_omp,124K,7200,4,140
b31120,15639701,2020-11-25T16:07:52Z,"CANCELLED,FAILED",01:35:28,148000,0.3,3,1000,0,1,1,0.001,0.1,28389,[1] ‘1.7.1’,200,0.05,simd_omp,  3.82M,56200,24,460
b31120,15639758,2020-11-25T16:07:53Z,"CANCELLED,FAILED",00:01:52,212000,0.5,3,1000,0,1,1,0.001,0.1,39825,[1] ‘1.7.1’,200,0.05,simd_omp,128K,8600,3,104
b31120,15639759,2020-11-25T16:07:56Z,"CANCELLED,FAILED",00:01:52,200000,0.6,3,1000,0,1,1,0.001,0.1,20961,[1] ‘1.7.1’,200,0.05,simd_omp,116K,9200,2,93
b31120,15639703,2020-11-25T16:07:57Z,"CANCELLED,FAILED",01:35:23,173000,0.4,3,1000,0,1,1,0.001,0.1,40323,[1] ‘1.7.1’,200,0.05,simd_omp,  4.7M,87400,17,343
b31120,15639764,2020-11-25T16:24:32Z,"CANCELLED,FAILED",01:17:20,63000,0.1,3,1000,0,1,1,0.001,0.1,38940,[1] ‘1.7.1’,200,0.05,simd_omp,  1.69M,13400,39,1109
